Seq,Year,Region,myVar,sqrtSeedWidth_mm,sqrtSeed_length_mm,sqrtDispersal_length_mm,sqrtDispersal_and_seed_mm,sqrtSeedShapeIndex,Weight_Tot,Weight_S,Weight_D
773,2003,Prairie,1.20706255,0.915969432,1.664331698,7.113297407,7.305408955,1.817016638,0.0064,0.0029,0.0035
774,2003,Prairie,1.149347641,0.8336666,1.5601282,6.717142249,6.895940835,1.871405427,0.0064,0.0029,0.0035
775,2003,Prairie,1.160172401,0.879772698,1.601249512,7.124394711,7.302122979,1.820071839,0.0064,0.0029,0.0035
776,2003,Prairie,1.239758041,0.91214034,1.554348738,6.733201319,6.910282194,1.704067532,0.0069,0.0028,0.0041
777,2003,Prairie,1.151520734,0.753657747,1.551128621,6.503845017,6.686254557,2.058133983,0.0069,0.0028,0.0041
778,2003,Prairie,1.206233808,0.892188321,1.480540442,6.287527336,6.459489144,1.659448355,0.0069,0.0028,0.0041
779,2003,Prairie,1.165332571,0.931665176,1.63370744,6.063249954,6.279490425,1.753534942,0.0069,0.0028,0.0041
780,2003,Prairie,1.1296017,0.85732141,1.534600925,6.624650934,6.800073529,1.78999487,0.0069,0.0028,0.0041
781,2003,Prairie,1.190378091,0.933809402,1.675708805,6.106635735,6.332377121,1.79448697,0.0065,0.0028,0.0037
782,2003,Prairie,1.263328936,0.723187389,1.591225942,6.252439524,6.45174395,2.200295478,0.0065,0.0028,0.0037
783,2003,Prairie,1.131812705,0.889381808,1.505988048,5.602945654,5.801810062,1.693297563,0.0065,0.0028,0.0037
784,2003,Prairie,1.271219887,0.700713922,1.47478812,5.910499133,6.091715686,2.10469362,0.0065,0.0028,0.0037
785,2003,Prairie,1.351665639,1.113552873,1.555634919,6.594619019,6.775618053,1.397001397,0.0065,0.0028,0.0037
786,2003,Prairie,1.18025421,0.847348807,1.673021219,6.19289916,6.41490452,1.97441857,0.0061,0.0028,0.0033
787,2003,Prairie,1.124277546,0.992975327,1.410673598,5.736810961,5.907706831,1.420653222,0.0061,0.0028,0.0033
788,2003,Prairie,1.322497637,0.95131488,1.656502339,5.885915392,6.114572757,1.7412766,0.0061,0.0028,0.0033
789,2003,Prairie,1.277888884,0.993981891,1.570668647,6.06440434,6.264503173,1.580178333,0.0061,0.0028,0.0033
790,2003,Prairie,1.176010204,0.922496612,1.355728586,6.044170745,6.194352266,1.469629881,0.0061,0.0028,0.0033
791,2003,Prairie,1.585244461,1.089495296,1.594051442,5.391382012,5.622099252,1.463109981,0.0051,0.0028,0.0023
792,2003,Prairie,1.537530488,0.996995486,1.582087229,5.124353618,5.363021536,1.586854956,0.0051,0.0028,0.0023
793,2003,Prairie,1.368575902,0.907193474,1.558845727,5.201730481,5.430285444,1.718316733,0.0051,0.0028,0.0023
794,2003,Prairie,1.471054044,1.020294075,1.600937226,5.352008969,5.586322583,1.569093916,0.0051,0.0028,0.0023
795,2003,Prairie,0.949210198,0.665582452,1.434224529,4.085339643,4.329780595,2.154841261,0.0051,0.0028,0.0023
796,2003,Prairie,1.368941197,1.098180313,1.67182535,8.784987194,8.942650614,1.522359607,0.007,0.0027,0.0043
797,2003,Prairie,1.365283853,0.911592014,1.671227094,8.283900048,8.450798779,1.833305984,0.007,0.0027,0.0043
798,2003,Prairie,1.433527119,0.96747093,1.671227094,8.12600763,8.296083413,1.727418409,0.007,0.0027,0.0043
799,2003,Prairie,1.383112432,0.976217189,1.714059509,8.195059487,8.372395117,1.755817792,0.007,0.0027,0.0043
800,2003,Prairie,1.387083271,0.992471662,1.691153453,8.228669394,8.400654736,1.703981602,0.007,0.0027,0.0043
801,2003,Prairie,1.188696765,0.888819442,1.667633053,8.05059004,8.221496214,1.876233771,0.0069,0.0027,0.0042
802,2003,Prairie,1.237335848,0.866025404,1.692631088,7.830134098,8.010992448,1.954482029,0.0069,0.0027,0.0042
803,2003,Prairie,1.20913192,0.835463943,1.726846837,7.897847808,8.084429479,2.066931616,0.0069,0.0027,0.0042
804,2003,Prairie,1.279062156,0.938083152,1.752712184,8.26625671,8.450029586,1.868397466,0.0069,0.0027,0.0042
805,2003,Prairie,1.202913131,0.866025404,1.62111073,7.76762512,7.934985822,1.871897433,0.0069,0.0027,0.0042
806,2003,Prairie,1.228820573,0.815475322,1.455678536,5.644554898,5.829236657,1.785067552,0.0056,0.0026,0.003
807,2003,Prairie,1.505656003,0.942867965,1.657105911,6.018554644,6.242515519,1.757516399,0.0056,0.0026,0.003
808,2003,Prairie,1.533949152,0.950789146,1.822635454,6.073055244,6.340662426,1.916971247,0.0056,0.0026,0.003
809,2003,Prairie,1.405702671,1.077032961,1.592482339,6.201290188,6.402499512,1.478582733,0.0056,0.0026,0.003
810,2003,Prairie,1.304223907,1.016366076,1.565247584,6.078239877,6.276543635,1.540043122,0.0056,0.0026,0.003
811,2003,Prairie,1.383112432,1.001998004,1.740976737,8.095121988,8.280217388,1.737505195,0.0056,0.0026,0.003
812,2003,Prairie,0.562138773,0.545893763,1.118481113,3.286791749,3.471887095,2.048898869,0.0056,0.0026,0.003
813,2003,Prairie,1.411027994,0.899444273,1.772004515,7.899746831,8.096048419,1.970110398,0.0056,0.0026,0.003
814,2003,Prairie,0.394968353,0.430116263,0.951840323,3.857201058,3.972908255,2.2129838,0.0056,0.0026,0.003
815,2003,Prairie,1.47444905,0.91214034,1.78465683,7.861870007,8.061885636,1.95655948,0.0056,0.0026,0.003
816,2003,Prairie,1.449137675,0.977241014,1.744706279,7.005569213,7.219556773,1.785338779,0.007,0.0025,0.0045
817,2003,Prairie,1.398928161,0.910494371,1.804161855,7.193538768,7.416333326,1.981518955,0.007,0.0025,0.0045
818,2003,Prairie,1.362717872,0.897775027,1.601561738,7.515450752,7.684204578,1.783923242,0.007,0.0025,0.0045
819,2003,Prairie,1.468332387,0.903880523,1.670628624,7.125798201,7.319016327,1.848284792,0.007,0.0025,0.0045
820,2003,Prairie,1.271219887,0.905538514,1.653178756,6.643869355,6.846458939,1.825630529,0.007,0.0025,0.0045
821,2003,Prairie,1.15974135,0.80311892,1.632789025,5.704997809,5.934054263,2.033060091,0.0052,0.0024,0.0028
822,2003,Prairie,0.762889245,0.650384502,1.39140217,4.429334036,4.642736262,2.139353209,0.0052,0.0024,0.0028
823,2003,Prairie,0.956033472,0.754983444,1.575436447,5.039742057,5.280246206,2.086716551,0.0052,0.0024,0.0028
824,2003,Prairie,1.190798052,0.767463354,1.648939053,5.536334527,5.776677246,2.148557379,0.0052,0.0024,0.0028
825,2003,Prairie,1.235718415,0.850881895,1.584297952,6.08999179,6.292694177,1.861948127,0.0052,0.0024,0.0028
826,2003,Prairie,0.960208311,0.758946638,1.550483795,5.18912324,5.415810189,2.042941779,0.0049,0.0024,0.0025
827,2003,Prairie,1.173030264,0.798749022,1.681665841,4.842623256,5.126304712,2.105374523,0.0049,0.0024,0.0025
828,2003,Prairie,1.190378091,0.860813569,1.65408585,5.071291749,5.334229091,1.921537846,0.0049,0.0024,0.0025
829,2003,Prairie,0.819145897,0.59245253,1.469353599,5.05944661,5.268491245,2.48012039,0.0049,0.0024,0.0025
830,2003,Prairie,1.094074952,0.811171992,1.544668249,4.855100411,5.09489941,1.904242584,0.0049,0.0024,0.0025
831,2003,Prairie,1.265701387,0.953939201,1.523811012,7.191800887,7.35146244,1.597387978,0.0055,0.0023,0.0032
832,2003,Prairie,1.338282481,0.881476035,1.525450753,7.248034216,7.406821181,1.730564068,0.0055,0.0023,0.0032
833,2003,Prairie,1.207476708,0.853814968,1.484250653,7.061302996,7.215608082,1.738375067,0.0055,0.0023,0.0032
834,2003,Prairie,1.303456942,1.003992032,1.456708619,6.857696406,7.010706099,1.450916514,0.0055,0.0023,0.0032
835,2003,Prairie,1.341268057,0.92520268,1.551773179,7.491928991,7.650947654,1.677225123,0.0055,0.0023,0.0032
836,2003,Prairie,1.19749739,0.919782583,1.535903643,6.45886987,6.638975825,1.669855106,0.0051,0.0023,0.0028
837,2003,Prairie,1.028105053,0.831264098,1.473431369,6.438944013,6.605376598,1.772518954,0.0051,0.0023,0.0028
838,2003,Prairie,0.985900604,0.880340843,1.365283853,6.230810541,6.378636218,1.550858243,0.0051,0.0023,0.0028
839,2003,Prairie,1.037304198,0.81731267,1.387083271,6.383964286,6.532916653,1.697126843,0.0051,0.0023,0.0028
840,2003,Prairie,0.943927963,0.771362431,1.361249426,6.372362199,6.516133823,1.764733893,0.0051,0.0023,0.0028
841,2003,Prairie,1.337535046,1.007472084,1.49231364,8.04356886,8.180831254,1.481245648,0.0051,0.0022,0.009
842,2003,Prairie,1.333041635,1.029563014,1.586190405,8.065977932,8.220462274,1.540644315,0.0051,0.0022,0.009
843,2003,Prairie,1.177709642,0.961249187,1.553061493,7.932149772,8.08275943,1.615670019,0.0051,0.0022,0.009
844,2003,Prairie,0.997997996,0.838450953,1.32476413,6.177863708,6.318306735,1.580013864,0.0051,0.0022,0.009
845,2003,Prairie,1.23247718,0.952365476,1.567801008,8.018852786,8.170679286,1.646217809,0.0051,0.0022,0.009
846,2003,Prairie,1.186591758,0.905538514,1.725977984,7.623975341,7.816904758,1.906023827,0.0058,0.0022,0.0036
847,2003,Prairie,1.105441088,0.747663026,1.67002994,7.945753583,8.119359581,2.233666615,0.0058,0.0022,0.0036
848,2003,Prairie,1.113103769,0.833066624,1.56971335,8.180464534,8.329705877,1.884259079,0.0058,0.0022,0.0036
849,2003,Prairie,0.990959131,0.78930349,1.596871942,6.654547317,6.843464035,2.023140606,0.0058,0.0022,0.0036
850,2003,Prairie,1.147170432,0.786765531,1.510297984,8.275264346,8.411955777,1.91962907,0.0058,0.0022,0.0036
851,2003,Prairie,1.263328936,0.82643814,1.63431943,7.110625851,7.296026316,1.97754599,0.0062,0.0021,0.0041
852,2003,Prairie,1.233288287,0.907744457,1.515255754,6.561554694,6.734240863,1.669253656,0.0062,0.0021,0.0041
853,2003,Prairie,1.25499004,0.929516003,1.570668647,7.4610321,7.624565561,1.689770421,0.0062,0.0021,0.0041
854,2003,Prairie,1.324009063,0.742293742,1.577973384,6.58528663,6.771705841,2.125807202,0.0062,0.0021,0.0041
855,2003,Prairie,1.294217911,0.859069264,1.72800463,6.733201319,6.951402736,2.011484641,0.0062,0.0021,0.0041
856,2003,Prairie,1.372588795,0.906642157,1.648029126,6.534600217,6.739213604,1.817728322,0.006,0.0021,0.0039
857,2003,Prairie,1.307669683,0.81178815,1.756132113,6.822829325,7.045211139,2.163288678,0.006,0.0021,0.0039
858,2003,Prairie,1.390323703,0.964365076,1.769745744,6.430863084,6.669932533,1.835140849,0.006,0.0021,0.0039
859,2003,Prairie,1.207890724,0.665582452,1.7067513,6.574420127,6.792348637,2.564297324,0.006,0.0021,0.0039
860,2003,Prairie,1.177709642,0.724568837,1.604992212,6.467456996,6.663632643,2.215099697,0.006,0.0021,0.0039
861,2003,Prairie,1.248198702,0.918694726,1.532644773,7.913659078,8.060707165,1.668285154,0.006,0.0021,0.0039
862,2003,Prairie,0.938616002,0.642650761,1.54822479,6.301269713,6.488682455,2.409123096,0.006,0.0021,0.0039
863,2003,Prairie,0.933809402,0.801872808,1.526106156,6.033075501,6.22310212,1.903177338,0.006,0.0021,0.0039
864,2003,Prairie,0.893308457,0.772657751,1.609968944,7.378211165,7.551820972,2.083676689,0.006,0.0021,0.0039
865,2003,Prairie,1.444299138,0.903327183,1.54822479,8.091785959,8.238567837,1.71391365,0.006,0.0021,0.0039
866,2003,Prairie,1.343130671,0.788669766,1.577973384,5.596248744,5.814464722,2.000803697,0.005,0.0021,0.0029
867,2003,Prairie,1.19498954,0.814248119,1.492648653,5.034580419,5.251190341,1.833161928,0.005,0.0021,0.0029
868,2003,Prairie,1.059245014,0.837854403,1.484587485,4.993696026,5.209702487,1.771891966,0.005,0.0021,0.0029
869,2003,Prairie,1.096357606,0.692098259,1.562369995,5.482882454,5.701140237,2.257439568,0.005,0.0021,0.0029
870,2003,Prairie,1.281015222,0.868331734,1.545639026,5.556437708,5.76740843,1.780009835,0.005,0.0021,0.0029
871,2003,Prairie,1.244588285,0.900555384,1.661324773,6.339163983,6.553243472,1.844778013,0.0048,0.0021,0.0027
872,2003,Prairie,1.334915728,0.948683298,1.704406055,6.269369984,6.496922348,1.79660173,0.0048,0.0021,0.0027
873,2003,Prairie,1.141490254,0.850881895,1.560769041,5.737421023,5.945922973,1.834295746,0.0048,0.0021,0.0027
874,2003,Prairie,1.281015222,0.9,1.66162571,5.534437641,5.778494614,1.846250789,0.0048,0.0021,0.0027
875,2003,Prairie,1.356097342,0.942337519,1.703525756,5.733846876,5.981554982,1.80776603,0.0048,0.0021,0.0027
876,2003,Prairie,1.303840481,0.920869155,1.646207763,6.028930253,6.24963999,1.787667396,0.005,0.002,0.003
877,2003,Prairie,1.369671493,0.918694726,1.587135785,5.322499413,5.554097586,1.727598668,0.005,0.002,0.003
878,2003,Prairie,1.677498137,1.033440855,1.790809873,6.216268977,6.469080306,1.732861503,0.005,0.002,0.003
879,2003,Prairie,1.49231364,0.950263121,1.675708805,6.117352368,6.342712354,1.763415592,0.005,0.002,0.003
880,2003,Prairie,1.484250653,1.00895986,1.695582496,5.856193303,6.09672043,1.680525224,0.005,0.002,0.003
881,2003,Prairie,1.244186481,0.951840323,1.553705249,6.428919038,6.614000302,1.632317114,0.0049,0.002,0.0029
882,2003,Prairie,1.29305839,0.793725393,1.54822479,6.152722974,6.344525199,1.950579889,0.0049,0.002,0.0029
883,2003,Prairie,1.175584961,0.925742945,1.42933551,6.36254666,6.521119536,1.543987473,0.0049,0.002,0.0029
884,2003,Prairie,1.360882067,0.744311763,1.451895313,6.316802989,6.481512169,1.950654801,0.0049,0.002,0.0029
885,2003,Prairie,0.883176087,0.77588659,1.405346932,5.668685915,5.840291089,1.811278802,0.0049,0.002,0.0029
886,2003,Prairie,1.350925609,0.909395404,1.531339283,5.023146424,5.251380771,1.683909196,0.0046,0.002,0.0026
887,2003,Prairie,1.236527396,0.919782583,1.554991961,5.103332245,5.334978913,1.690608183,0.0046,0.002,0.0026
888,2003,Prairie,1.464923206,0.987420883,1.535903643,4.98998998,5.221015227,1.555470083,0.0046,0.002,0.0026
889,2003,Prairie,1.531012737,1.145425685,1.662227421,5.19644109,5.455822578,1.451187487,0.0046,0.002,0.0026
890,2003,Prairie,1.42968528,1.052140675,1.775105631,5.21440313,5.508266515,1.68713716,0.0046,0.002,0.0026
891,2003,Prairie,1.18448301,0.86890736,1.710263138,6.243396512,6.47340714,1.968291692,0.0045,0.002,0.0025
892,2003,Prairie,1.250599856,0.824621125,1.618641406,5.942894917,6.159383086,1.962891025,0.0045,0.002,0.0025
893,2003,Prairie,1.294990347,0.883176087,1.68849045,5.721625643,5.965567869,1.911838959,0.0045,0.002,0.0025
894,2003,Prairie,0.888819442,0.702139587,1.62111073,5.758819323,5.982641557,2.308815455,0.0045,0.002,0.0025
895,2003,Prairie,1.260555433,0.806225775,1.730895722,5.865321816,6.115390421,2.146911915,0.0045,0.002,0.0025
896,2003,Prairie,1.245391505,0.894986033,1.582403236,6.650639067,6.836300169,1.768075899,0.0044,0.002,0.0024
897,2003,Prairie,1.124277546,0.763544367,1.497330959,6.584982916,6.753073374,1.96102679,0.0044,0.002,0.0024
898,2003,Prairie,1.238547536,0.943398113,1.651363073,6.631968034,6.83447145,1.750441357,0.0044,0.002,0.0024
899,2003,Prairie,1.071447619,0.728010989,1.582403236,6.842075708,7.022677552,2.173598008,0.0044,0.002,0.0024
900,2003,Prairie,0.999499875,0.752994024,1.478512766,6.245958693,6.418566818,1.963511953,0.0044,0.002,0.0024
901,2003,Prairie,1.229634092,0.824621125,1.673021219,7.156256004,7.349217645,2.028836236,0.0062,0.0019,0.0043
902,2003,Prairie,1.026157883,0.780384521,1.559487095,6.902318451,7.076298467,1.998357289,0.0062,0.0019,0.0043
903,2003,Prairie,1.020294075,0.791201618,1.462190138,7.137506567,7.285739496,1.848062624,0.0062,0.0019,0.0043
904,2003,Prairie,1.141490254,0.840238062,1.494322589,7.145628034,7.300205477,1.778451438,0.0062,0.0019,0.0043
905,2003,Prairie,1.186170308,0.851469318,1.580506248,7.338051512,7.506330662,1.856210452,0.0062,0.0019,0.0043
906,2003,Prairie,1.225561096,0.93434469,1.616477652,7.51598297,7.687847553,1.730065648,0.0054,0.0019,0.0035
907,2003,Prairie,1.258570618,1.034408043,1.589339485,7.222464953,7.395268758,1.536472474,0.0054,0.0019,0.0035
908,2003,Prairie,0.932737905,0.731436942,1.276322843,5.952478475,6.087774634,1.744952668,0.0054,0.0019,0.0035
909,2003,Prairie,1.438401891,0.996493853,1.587450787,7.716864648,7.878451625,1.593036205,0.0054,0.0019,0.0035
910,2003,Prairie,1.158878768,0.823407554,1.554348738,7.88435159,8.036106022,1.887702791,0.0054,0.0019,0.0035
911,2003,Prairie,1.055935604,0.880908622,1.540779024,6.961537187,7.130007013,1.749079287,0.0054,0.0019,0.0035
912,2003,Prairie,0.627694193,0.934879671,1.477159436,6.95068342,7.105913031,1.580053007,0.0054,0.0019,0.0035
913,2003,Prairie,0.862554346,0.714142843,1.307669683,5.212676856,5.374197615,1.831103814,0.0054,0.0019,0.0035
914,2003,Prairie,0.994987437,0.970566845,1.445683229,7.251206796,7.393916418,1.48952464,0.0054,0.0019,0.0035
915,2003,Prairie,1.129158979,0.786765531,1.531992167,6.887234568,7.055565179,1.947202957,0.0054,0.0019,0.0035
916,2003,Prairie,1.267280553,0.92141196,1.510629008,6.871462726,7.035552572,1.639471891,0.0054,0.0019,0.0035
917,2003,Prairie,1.101816682,0.801872808,1.544344521,6.329770928,6.515443193,1.925922049,0.0054,0.0019,0.0035
918,2003,Prairie,1.098635517,0.842021377,1.46867287,6.469080306,6.633701832,1.744222783,0.0054,0.0019,0.0035
919,2003,Prairie,1.023718711,0.86890736,1.506983742,6.250679963,6.429774491,1.734343397,0.0054,0.0019,0.0035
920,2003,Prairie,1.252996409,0.835463943,1.560769041,6.339163983,6.528476086,1.8681465,0.0054,0.0019,0.0035
921,2003,Prairie,1.003992032,0.726636085,1.704406055,5.755432217,6.002499479,2.345611634,0.0051,0.0019,0.0032
922,2003,Prairie,1.189957982,0.649615271,1.767484088,5.963975184,6.220369764,2.720816716,0.0051,0.0019,0.0032
923,2003,Prairie,1.108602724,0.793725393,1.675111937,5.729223333,5.969087032,2.110442668,0.0051,0.0019,0.0032
924,2003,Prairie,1.274362586,0.682641927,1.677796174,5.688848741,5.93110445,2.45779831,0.0051,0.0019,0.0032
925,2003,Prairie,1.283354978,0.725947657,1.609658349,5.747173218,5.968333101,2.217320126,0.0051,0.0019,0.0032
926,2003,Prairie,1.649545392,0.961249187,1.594365077,6.694624709,6.881860214,1.658638674,0.0062,0.0018,0.0044
927,2003,Prairie,1.630644045,1.00697567,1.8,5.691836259,5.969673358,1.787530775,0.0062,0.0018,0.0044
928,2003,Prairie,1.538505769,0.995991968,1.893409623,5.996915874,6.288720061,1.901029008,0.0062,0.0018,0.0044
929,2003,Prairie,1.516575089,0.938083152,1.87136314,5.902541825,6.192091731,1.99487981,0.0062,0.0018,0.0044
930,2003,Prairie,1.679880948,0.933273808,1.86601179,6.392104505,6.658903814,1.999425865,0.0062,0.0018,0.0044
931,2003,Prairie,1.031018914,0.684835747,1.572577502,5.187099382,5.420239847,2.296284196,0.0058,0.0018,0.004
932,2003,Prairie,1.236527396,0.833066624,1.650757402,4.645535491,4.930111561,1.981543078,0.0058,0.0018,0.004
933,2003,Prairie,1.221474519,0.842614977,1.818515878,5.187774089,5.497272051,2.15818129,0.0058,0.0018,0.004
934,2003,Prairie,0.870057469,0.643428318,1.438401891,4.972725611,5.176581884,2.235527799,0.0058,0.0018,0.004
935,2003,Prairie,1.308051987,0.819145897,1.685229955,4.859526726,5.143442427,2.057301345,0.0058,0.0018,0.004
936,2003,Prairie,1.122942563,0.798122798,1.541427909,6.101229384,6.292932544,1.931316727,0.0051,0.0018,0.0033
937,2003,Prairie,1.15974135,0.819756061,1.564608577,5.72730303,5.937171044,1.908627031,0.0051,0.0018,0.0033
938,2003,Prairie,1.248599215,0.884872872,1.623268308,6.172843753,6.382711023,1.834464994,0.0051,0.0018,0.0033
939,2003,Prairie,1.313011805,0.854400375,1.660120478,6.35460463,6.567876369,1.943024052,0.0051,0.0018,0.0033
940,2003,Prairie,1.181101181,0.843800924,1.601873903,6.050619803,6.259073414,1.89840264,0.0051,0.0018,0.0033
941,2003,Prairie,1.484250653,0.964883413,1.682854717,6.832569063,7.036760618,1.744101614,0.005,0.0018,0.0032
942,2003,Prairie,1.233693641,0.770064932,1.671227094,5.309613922,5.56641716,2.170241786,0.005,0.0018,0.0032
943,2003,Prairie,1.569076161,0.968504001,1.85876303,6.894998187,7.141148367,1.919210481,0.005,0.0018,0.0032
944,2003,Prairie,1.389244399,0.926822529,1.666133248,5.808528213,6.042764268,1.797683155,0.005,0.0018,0.0032
945,2003,Prairie,1.483576759,0.857904424,1.737239189,6.927120614,7.141638467,2.024979871,0.005,0.0018,0.0032
946,2003,Prairie,1.261744824,0.911043358,1.47817455,5.702630972,5.891094975,1.622507356,0.0044,0.0018,0.0026
947,2003,Prairie,1.077961038,0.874642784,1.596871942,5.902202979,6.114409211,1.825741858,0.0044,0.0018,0.0026
948,2003,Prairie,1.062544117,0.819756061,1.576071064,5.772954183,5.984229274,1.922609833,0.0044,0.0018,0.0026
949,2003,Prairie,0.869482605,0.545893763,1.234503949,5.072573311,5.220632146,2.26143626,0.0044,0.0018,0.0026
950,2003,Prairie,1.251798706,0.767463354,1.500666519,5.498908983,5.7,1.955359185,0.0044,0.0018,0.0026
951,2003,Prairie,1.071447619,0.866025404,1.373681186,6.105161751,6.257795139,1.586190405,0.0041,0.0018,0.0023
952,2003,Prairie,1.084896308,0.799374756,1.509304476,6.291820086,6.470316839,1.888106254,0.0041,0.0018,0.0023
953,2003,Prairie,0.989444288,0.747663026,1.487951612,6.3903834,6.561326085,1.99013668,0.0041,0.0018,0.0023
954,2003,Prairie,1.022741414,0.891066776,1.427935573,6.561783294,6.715355538,1.602501194,0.0041,0.0018,0.0023
955,2003,Prairie,1.26015872,0.967987603,1.516575089,6.575788926,6.748407219,1.566729867,0.0041,0.0018,0.0023
956,2003,Prairie,1.108602724,0.79246451,1.36821051,4.471465084,4.676109494,1.726525911,0.0037,0.0018,0.0019
957,2003,Prairie,1.207890724,0.901665126,1.329285522,4.621688003,4.809053961,1.474256333,0.0037,0.0018,0.0019
958,2003,Prairie,1.163615057,0.911043358,1.430734077,4.521725334,4.742678568,1.570434672,0.0037,0.0018,0.0019
959,2003,Prairie,0.991967741,0.911043358,1.401427843,4.991592932,5.184592559,1.538266901,0.0037,0.0018,0.0019
